job_change_intention,city_development_index,male,relevent_experience,education_level,experience,last_new_job,training_hours
0,0.926,1,1,5,13,1,38
0,0.624,1,1,5,6,1,86
0,0.925,1,1,5,5,2,30
1,0.479,1,0,5,10,5,35
1,0.624,1,1,5,6,1,95
0,0.895,1,1,5,19,4,6
0,0.897,1,0,5,4,1,123
0,0.624,1,0,5,5,1,38
0,0.92,1,1,5,15,1,226
1,0.754,1,0,3,4,4,80
1,0.925,1,0,3,1,1,83
0,0.926,1,1,5,15,2,75
0,0.91,1,0,5,1,-1,16
0,0.926,1,1,5,18,1,61
0,0.913,1,0,3,2,2,258
1,0.92,1,1,5,7,1,43
0,0.855,1,1,5,4,4,67
1,0.624,1,1,5,7,2,42
0,0.722,1,1,5,11,1,91
1,0.698,1,1,5,13,1,308
0,0.92,1,1,5,7,5,7
0,0.92,0,1,5,6,2,310
1,0.92,1,0,5,15,1,162
1,0.92,1,0,5,19,5,14
1,0.579,1,1,5,16,5,168
0,0.895,1,1,5,18,5,82
0,0.926,0,1,5,15,1,13
0,0.754,1,0,3,0,-1,68
0,0.91,1,1,5,5,2,68
0,0.92,0,0,3,0,-1,182
0,0.91,1,1,5,4,1,204
1,0.92,1,0,5,2,1,7
0,0.903,1,1,5,20,2,36
0,0.624,1,0,5,5,1,31
0,0.55,1,1,5,14,2,107
1,0.55,1,1,5,4,1,25
0,0.754,1,1,5,9,1,102
0,0.855,1,1,5,6,1,98
0,0.91,1,1,5,12,4,59
0,0.624,1,1,5,4,1,70
0,0.624,1,1,5,4,1,25
0,0.926,1,1,5,15,2,43
0,0.624,0,1,5,5,4,28
0,0.691,1,1,5,10,2,20
0,0.899,1,1,3,14,4,194
0,0.897,1,1,5,12,3,55
0,0.926,1,0,5,9,1,284
0,0.742,1,1,5,7,1,127
0,0.754,1,1,5,3,1,166
0,0.926,1,0,3,4,-1,29
0,0.92,1,1,5,8,-1,84
1,0.624,1,1,1,2,2,50
0,0.866,1,1,5,15,1,26
0,0.827,1,0,5,7,1,44
0,0.926,0,0,5,10,1,196
0,0.804,1,1,5,6,1,41
0,0.926,1,1,5,15,1,46
0,0.91,1,1,5,16,2,44
0,0.897,1,1,5,15,5,153
0,0.92,1,1,5,,1,136
0,0.804,1,0,5,1,1,26
0,0.92,1,1,5,12,1,72
0,0.939,1,0,3,6,5,162
0,0.92,1,1,5,15,2,62
0,0.92,1,0,5,14,5,108
0,0.624,0,1,5,7,1,118
0,0.866,1,1,5,18,1,36
0,0.624,1,0,3,3,-1,62
0,0.624,0,1,5,2,1,84
0,0.866,1,0,3,5,-1,19
0,0.91,1,1,5,12,1,48
0,0.92,1,1,5,14,4,31
0,0.91,1,0,3,12,-1,42
1,0.92,1,1,5,15,2,112
0,0.92,1,1,5,4,1,86
0,0.92,1,0,3,4,1,89
0,0.92,1,1,5,8,3,106
1,0.624,1,1,5,5,1,7
0,0.92,1,1,5,3,1,17
0,0.92,0,1,5,6,1,80
0,0.92,1,0,3,7,-1,69
1,0.727,1,1,5,3,1,46
0,0.866,1,1,5,8,1,33
1,0.92,1,1,5,19,4,9
1,0.698,1,0,5,3,1,45
0,0.766,1,1,5,4,1,56
0,0.666,1,0,5,17,2,60
0,0.92,1,0,5,4,1,34
1,0.624,1,1,5,10,5,59
0,0.743,1,1,3,1,1,3
1,0.55,1,1,5,7,3,114
1,0.926,1,1,3,11,2,25
0,0.92,0,0,5,9,4,34
0,0.92,1,1,5,5,5,6
0,0.92,1,0,3,6,-1,48
1,0.754,1,1,5,7,1,290
1,0.836,1,1,5,9,1,166
0,0.926,1,1,3,15,3,72
1,0.624,1,1,5,7,5,7
0,0.91,1,1,5,8,1,12
0,0.92,1,1,5,18,2,47
0,0.624,1,0,5,5,-1,34
1,0.91,0,0,5,3,-1,34
0,0.91,1,1,5,14,1,158
1,0.624,1,1,5,3,1,202
0,0.92,1,1,5,15,1,57
1,0.92,1,1,5,16,2,3
0,0.893,1,1,5,9,5,70
0,0.91,1,1,5,9,1,58
1,0.558,1,0,5,4,1,43
1,0.92,1,1,5,17,5,65
0,0.698,1,1,5,3,3,57
0,0.804,1,1,5,11,2,38
0,0.802,1,1,5,16,1,107
0,0.698,1,1,5,9,1,11
1,0.899,1,1,5,16,2,9
0,0.754,1,1,5,14,5,57
1,0.558,1,0,5,3,1,109
0,0.949,1,1,5,5,1,67
0,0.527,1,1,3,5,-1,98
0,0.926,1,1,5,1,1,46
0,0.92,1,1,5,5,5,94
0,0.624,1,0,5,4,1,35
0,0.836,1,0,3,3,-1,9
1,0.855,1,1,5,16,5,45
0,0.682,1,1,5,5,-1,47
0,0.827,1,1,5,2,-1,107
1,0.55,1,1,5,16,5,42
1,0.804,1,1,5,13,2,84
0,0.926,1,1,5,9,2,73
0,0.689,1,1,5,4,1,105
1,0.624,1,0,5,14,-1,112
1,0.855,1,0,3,0,1,12
0,0.624,1,0,5,9,3,174
0,0.579,0,1,5,4,1,67
0,0.624,1,1,5,5,1,330
0,0.624,1,1,5,2,2,16
0,0.843,1,1,5,19,1,56
1,0.624,1,1,5,4,2,8
0,0.92,1,1,5,16,2,40
0,0.913,1,1,5,4,1,222
1,0.926,0,1,5,11,2,30
1,0.624,1,1,5,10,1,19
0,0.767,1,1,5,8,1,165
1,0.893,1,1,5,9,4,15
0,0.924,1,1,5,7,3,19
1,0.624,1,1,5,6,3,65
0,0.92,1,1,5,3,5,7
0,0.92,1,1,5,11,3,17
0,0.925,1,0,5,3,1,62
0,0.92,1,0,5,0,1,9
1,0.624,1,1,5,5,1,46
0,0.624,1,0,3,5,-1,6
0,0.926,1,1,5,13,1,17
0,0.624,1,0,3,5,-1,53
1,0.624,1,1,5,7,4,48
0,0.91,1,0,3,4,1,14
0,0.92,1,1,5,6,2,96
0,0.624,1,1,5,9,1,166
0,0.754,1,0,5,5,-1,13
0,0.804,1,1,5,4,1,11
0,0.887,1,1,5,11,4,67
0,0.897,1,1,5,8,1,6
0,0.92,1,1,5,8,1,17
0,0.939,1,0,3,0,-1,11
1,0.804,1,1,5,12,-1,26
1,0.55,1,1,5,4,1,26
0,0.893,1,1,5,9,5,29
0,0.624,1,0,5,0,1,22
0,0.91,1,1,5,15,1,17
0,0.92,1,0,5,2,1,36
1,0.624,1,0,5,4,-1,129
0,0.836,1,1,3,5,1,58
0,0.913,1,1,5,9,4,54
0,0.926,1,0,3,5,5,148
1,0.698,1,0,5,10,-1,28
0,0.624,1,1,5,1,1,24
1,0.722,1,1,5,4,2,212
1,0.92,0,1,5,4,3,127
0,0.91,1,0,1,2,-1,18
1,0.624,1,1,5,7,-1,55
0,0.92,1,1,5,5,1,15
0,0.91,0,1,5,18,1,134
0,0.92,1,0,5,11,1,43
0,0.624,1,0,3,3,-1,34
0,0.855,1,0,3,2,1,43
1,0.682,1,1,5,5,1,37
1,0.624,1,1,5,3,1,84
0,0.855,1,1,5,13,1,40
0,0.92,0,1,5,1,1,15
0,0.624,0,1,5,6,3,59
0,0.92,1,1,5,10,4,129
1,0.624,1,1,5,5,2,144
0,0.624,0,1,5,2,-1,44
1,0.624,1,1,5,4,4,4
0,0.92,1,1,5,7,4,50
0,0.92,1,1,3,5,1,122
0,0.924,1,0,5,5,5,8
0,0.91,1,1,5,2,1,65
0,0.855,1,0,5,5,1,39
0,0.762,1,1,5,9,2,67
1,0.762,1,1,5,19,1,31
0,0.878,1,1,5,16,5,54
0,0.903,1,1,5,9,1,79
1,0.448,1,0,5,1,-1,73
1,0.698,1,0,5,3,1,55
0,0.913,1,0,5,5,4,32
0,0.92,0,1,5,12,4,44
0,0.939,1,1,5,6,2,19
1,0.92,1,1,5,19,2,96
0,0.926,1,1,5,6,1,116
1,0.55,1,0,5,6,-1,40
1,0.92,1,1,5,5,4,168
0,0.92,1,1,5,9,1,9
0,0.91,1,1,5,,1,94
1,0.624,1,1,5,17,1,78
0,0.92,0,1,5,10,1,16
0,0.878,1,1,5,8,2,90
0,0.92,1,1,5,4,2,80
0,0.949,1,1,3,20,-1,149
0,0.926,1,0,3,6,1,264
0,0.738,1,1,5,2,1,12
0,0.836,1,0,5,13,-1,17
1,0.624,1,1,5,2,1,222
0,0.91,0,1,5,11,1,66
0,0.897,1,1,5,16,2,72
1,0.698,1,1,5,10,5,43
0,0.624,1,1,5,5,1,89
0,0.926,1,1,5,18,2,12
0,0.921,1,1,5,7,5,200
0,0.92,1,1,5,3,2,5
0,0.926,1,0,5,12,5,7
0,0.92,0,1,5,4,2,142
0,0.92,1,1,5,17,3,155
0,0.92,1,1,5,9,1,9
1,0.92,0,0,5,2,2,94
0,0.624,1,1,5,10,3,21
0,0.884,1,1,5,5,4,22
0,0.92,1,1,5,19,5,70
0,0.92,1,1,5,7,4,22
0,0.91,0,1,5,5,1,41
0,0.743,1,1,5,11,1,118
0,0.698,0,0,5,9,-1,224
1,0.855,0,0,5,3,2,124
0,0.92,1,1,5,12,1,77
0,0.745,1,0,5,3,-1,91
0,0.926,1,1,5,11,3,23
0,0.624,1,1,5,3,1,10
0,0.83,1,1,5,10,1,45
0,0.92,1,1,5,19,2,212
1,0.624,1,1,5,9,3,52
0,0.855,1,1,5,12,1,95
1,0.624,1,1,5,8,-1,48
0,0.897,0,1,5,2,1,33
1,0.887,1,0,5,3,1,102
0,0.92,1,1,5,2,1,8
0,0.92,1,1,5,6,1,102
1,0.92,1,0,3,2,1,25
1,0.92,0,0,5,10,5,112
0,0.92,1,1,5,16,2,336
0,0.827,1,0,5,12,-1,3
0,0.804,1,1,3,9,1,16
0,0.91,1,1,5,16,5,67
1,0.624,0,1,5,3,1,15
0,0.895,1,0,5,7,4,22
0,0.827,1,1,3,9,1,31
0,0.92,1,1,5,15,5,8
0,0.624,1,0,5,7,2,36
0,0.92,1,0,5,2,1,61
0,0.899,1,1,5,3,1,95
0,0.794,1,1,5,15,2,42
0,0.939,1,0,1,3,-1,52
1,0.92,1,0,5,5,2,19
0,0.893,1,0,5,11,1,90
1,0.727,1,1,5,6,1,122
1,0.92,1,0,5,0,1,151
0,0.923,1,1,3,9,1,56
0,0.92,1,1,5,5,1,102
0,0.92,1,1,5,14,2,39
0,0.926,1,1,5,6,5,107
0,0.897,1,1,5,9,5,110
0,0.855,1,1,5,17,2,21
0,0.896,1,1,3,14,1,14
0,0.91,1,1,5,5,5,6
0,0.923,1,1,5,18,1,44
0,0.92,1,1,5,16,5,28
0,0.645,1,1,5,9,2,11
1,0.624,1,0,5,19,1,17
0,0.698,1,1,5,8,5,17
0,0.926,1,0,3,13,-1,57
0,0.924,1,0,3,5,1,72
0,0.804,1,1,5,14,1,21
0,0.92,1,1,5,12,4,18
0,0.754,1,1,5,9,2,29
1,0.666,1,1,5,14,2,50
1,0.624,1,1,5,10,1,22
0,0.91,1,1,3,15,1,6
1,0.624,1,1,5,5,2,29
1,0.624,1,1,5,20,5,54
1,0.624,1,0,5,3,-1,18
0,0.624,1,1,5,7,2,35
0,0.804,1,0,5,1,1,29
0,0.92,1,1,5,7,2,56
1,0.91,1,1,5,9,1,55
0,0.836,1,1,5,3,2,11
0,0.924,1,1,5,8,1,232
0,0.887,1,1,3,17,1,133
0,0.743,1,1,5,2,1,16
0,0.856,1,1,5,12,-1,62
0,0.92,1,1,5,9,3,56
0,0.91,0,1,5,14,1,28
0,0.91,1,0,5,10,3,8
0,0.92,0,1,5,17,2,41
0,0.925,1,1,5,16,1,28
0,0.89,1,1,5,5,1,31
0,0.624,1,1,5,16,5,11
0,0.897,1,0,3,4,-1,24
0,0.74,1,1,5,11,-1,22
0,0.893,1,1,3,15,1,25
0,0.926,1,0,5,8,4,31
0,0.92,1,1,5,16,1,57
0,0.92,1,1,5,9,2,43
0,0.897,1,1,5,14,3,8
0,0.691,1,1,5,12,3,35
0,0.725,1,1,5,6,1,74
1,0.698,1,0,5,5,1,46
0,0.855,1,1,5,16,1,90
0,0.91,1,1,5,10,2,24
0,0.926,1,0,3,4,-1,60
0,0.843,1,0,5,6,5,154
0,0.848,1,1,3,6,2,67
0,0.769,1,1,5,14,2,160
0,0.92,1,1,5,4,1,145
0,0.698,1,1,5,15,1,36
0,0.682,1,1,5,5,-1,192
1,0.624,0,0,5,2,1,30
0,0.91,1,1,5,10,3,14
0,0.91,1,1,5,9,4,60
1,0.878,1,1,5,3,1,19
0,0.856,0,1,5,12,1,162
0,0.91,1,1,5,5,1,114
0,0.897,1,1,5,7,-1,2
0,0.92,1,1,5,8,2,216
0,0.91,1,1,5,5,5,146
0,0.762,1,1,5,16,1,16
1,0.624,1,1,5,6,1,33
0,0.856,1,1,5,8,2,22
0,0.92,1,1,5,13,2,82
0,0.926,0,1,3,11,1,32
0,0.884,1,1,5,6,1,70
0,0.754,1,1,5,19,4,72
0,0.895,1,0,5,9,5,210
0,0.738,0,1,5,7,2,7
1,0.691,1,1,5,1,1,9
1,0.624,1,1,5,9,4,28
1,0.91,1,0,5,5,1,118
0,0.92,1,1,5,15,2,92
0,0.624,1,0,5,2,1,17
0,0.926,1,1,5,13,1,84
0,0.698,1,0,3,7,-1,6
1,0.92,1,1,5,16,5,228
0,0.766,0,1,5,14,1,112
0,0.855,1,1,5,6,1,24
0,0.92,1,1,5,10,2,262
0,0.92,1,1,5,9,1,322
1,0.698,1,1,5,4,1,55
0,0.55,1,1,5,6,1,3
0,0.91,1,1,5,3,2,46
0,0.92,1,1,5,2,1,26
0,0.855,0,1,5,6,2,41
1,0.624,1,1,5,6,1,20
1,0.92,1,0,5,3,-1,13
0,0.92,1,1,5,7,1,27
0,0.92,1,0,5,5,1,9
0,0.738,1,0,5,14,1,78
0,0.89,1,1,5,8,-1,38
0,0.92,1,1,5,13,4,84
0,0.776,1,1,3,19,1,72
0,0.83,1,1,5,14,1,136
0,0.897,1,1,5,11,3,56
0,0.926,1,1,5,19,5,6
0,0.92,0,1,5,4,1,52
0,0.899,1,1,5,11,2,44
0,0.92,0,1,5,16,5,142
0,0.913,1,1,3,8,1,116
0,0.92,1,1,5,11,1,100
0,0.89,1,1,3,16,5,48
0,0.843,1,0,5,2,-1,16
0,0.91,1,1,3,14,2,107
0,0.92,0,1,5,13,2,168
0,0.92,1,1,5,5,2,22
1,0.921,1,0,3,4,3,21
0,0.855,0,1,5,2,1,49
0,0.899,1,1,5,9,1,42
0,0.926,1,1,5,17,3,59
0,0.855,1,1,5,11,1,6
0,0.926,1,1,5,7,1,62
0,0.91,1,1,5,3,2,19
0,0.624,1,0,5,2,-1,30
0,0.855,0,0,3,3,-1,56
0,0.91,1,1,5,18,1,21
1,0.754,1,0,5,2,1,35
0,0.939,1,0,5,10,1,30
0,0.913,1,0,3,12,5,83
1,0.624,1,1,5,15,5,29
1,0.698,1,0,5,5,1,60
1,0.897,1,1,5,7,2,24
0,0.558,1,1,5,4,1,8
1,0.767,1,1,5,3,2,71
0,0.896,1,1,3,16,2,106
1,0.897,1,0,5,11,1,156
0,0.802,1,0,3,5,1,2
0,0.855,1,1,5,8,1,57
0,0.754,1,1,5,5,1,7
0,0.92,1,1,5,17,1,48
0,0.727,1,1,5,15,1,48
0,0.92,1,1,5,5,5,138
1,0.92,1,1,5,11,1,30
0,0.92,1,0,3,4,-1,44
0,0.92,1,1,5,15,2,34
1,0.624,1,1,5,3,2,164
0,0.624,1,1,5,15,-1,80
0,0.884,1,0,5,4,3,24
1,0.698,1,1,5,10,1,2
0,0.92,1,1,5,16,5,90
0,0.91,1,1,5,6,1,107
0,0.624,1,1,5,6,4,30
0,0.91,1,1,1,14,1,36
0,0.92,1,1,5,17,5,94
0,0.92,1,1,5,5,2,56
0,0.698,1,1,3,11,1,294
1,0.624,0,0,5,0,4,66
0,0.855,1,1,5,18,4,110
0,0.855,1,0,3,5,1,57
0,0.776,1,0,5,15,5,47
0,0.698,1,0,5,5,1,24
1,0.913,1,0,3,2,2,26
0,0.92,1,0,5,2,1,32
0,0.624,1,1,5,16,2,96
0,0.884,1,0,5,6,-1,128
1,0.624,1,0,5,4,1,24
0,0.92,1,1,5,18,5,126
0,0.92,1,1,5,5,1,20
0,0.855,1,0,5,3,1,6
0,0.92,1,1,3,2,-1,34
0,0.92,1,1,5,5,1,51
0,0.767,1,1,5,7,5,34
0,0.895,1,1,5,11,2,136
0,0.698,1,0,3,2,-1,13
0,0.92,1,0,1,3,1,17
0,0.884,1,1,5,5,1,87
0,0.91,0,0,3,3,-1,122
0,0.624,1,1,5,2,2,43
0,0.92,1,1,5,14,5,23
0,0.896,1,1,5,12,5,7
0,0.924,1,0,3,3,3,99
0,0.624,1,0,5,2,-1,82
0,0.624,1,1,5,5,1,42
0,0.896,1,1,5,18,1,92
0,0.92,1,0,5,2,1,29
0,0.666,0,0,5,5,1,18
0,0.91,1,0,5,9,5,90
0,0.624,1,1,5,8,1,65
0,0.92,1,1,5,4,1,60
0,0.92,1,1,5,15,5,50
0,0.924,1,1,3,6,3,23
1,0.92,0,0,5,20,5,56
0,0.92,1,1,5,9,3,44
0,0.92,1,0,5,2,1,48
0,0.762,1,1,5,17,2,18
0,0.855,1,1,5,14,4,16
0,0.923,1,1,5,12,1,105
0,0.83,1,1,5,14,5,19
0,0.555,1,1,5,12,1,25
0,0.92,1,1,5,9,2,16
0,0.92,1,0,5,2,1,72
0,0.897,1,1,5,9,2,52
0,0.624,1,0,5,5,-1,22
1,0.689,0,1,5,14,5,51
0,0.92,1,0,5,7,1,39
0,0.698,1,1,5,7,2,25
0,0.939,1,1,5,16,2,24
0,0.691,1,0,5,10,1,32
1,0.624,1,1,5,6,2,2
0,0.92,1,0,1,9,-1,10
0,0.926,1,1,3,5,2,51
0,0.855,1,1,5,20,1,60
0,0.91,1,1,5,14,5,22
0,0.776,1,1,5,15,5,78
0,0.624,0,0,3,3,-1,242
0,0.855,1,1,5,5,1,46
1,0.624,1,0,3,4,-1,21
0,0.896,1,1,5,10,1,55
0,0.92,0,1,5,10,5,124
0,0.624,1,1,5,3,-1,79
0,0.92,0,1,5,16,2,52
0,0.698,0,1,5,12,3,6
0,0.698,1,0,5,2,-1,16
0,0.92,1,1,5,9,2,11
1,0.624,1,1,5,7,3,17
0,0.92,1,1,5,7,1,4
0,0.926,1,1,5,5,1,8
0,0.91,1,1,5,8,5,118
0,0.91,1,1,5,19,1,14
1,0.624,1,1,5,11,2,147
0,0.698,1,1,5,2,1,170
0,0.804,1,1,5,15,4,152
1,0.92,1,1,5,5,1,25
0,0.527,1,1,5,9,5,17
1,0.92,1,1,5,13,5,30
0,0.91,1,1,5,16,2,82
1,0.74,1,0,5,14,1,196
1,0.55,1,1,5,0,1,50
0,0.624,1,1,5,6,-1,12
0,0.624,1,1,5,4,1,21
0,0.91,1,1,5,16,5,31
0,0.68,1,1,5,5,1,39
0,0.878,1,1,5,14,5,111
0,0.92,0,1,5,5,3,138
0,0.924,1,0,5,3,5,34
0,0.92,1,1,5,16,5,47
0,0.802,1,1,5,15,5,6
0,0.766,1,1,5,9,-1,106
1,0.855,1,0,5,2,1,56
0,0.92,1,0,5,17,5,14
0,0.91,1,1,5,2,1,45
0,0.682,1,1,5,10,1,24
1,0.939,1,1,3,4,1,106
0,0.92,0,1,5,6,1,200
1,0.55,1,1,5,5,1,12
0,0.754,0,1,5,5,3,49
0,0.92,1,1,5,16,1,278
0,0.939,1,1,5,3,1,138
0,0.92,1,1,5,20,5,21
0,0.92,1,0,3,5,1,96
0,0.926,1,0,5,13,3,11
0,0.698,1,1,5,6,1,20
0,0.926,1,1,5,16,2,13
0,0.92,0,1,5,10,5,29
0,0.624,1,0,5,6,1,42
0,0.92,1,1,5,7,-1,43
0,0.924,1,1,5,9,1,9
0,0.915,1,1,5,9,5,112
0,0.92,1,1,5,13,5,36
0,0.92,1,0,3,4,-1,37
0,0.855,1,1,5,11,2,8
0,0.55,1,1,5,7,4,23
0,0.794,1,1,5,2,2,77
0,0.738,1,0,5,5,1,8
0,0.92,1,0,3,6,1,166
0,0.884,1,1,5,5,1,149
1,0.92,1,0,5,17,1,32
0,0.689,1,1,5,3,1,106
0,0.754,1,1,5,10,1,10
0,0.92,0,1,5,11,5,45
0,0.624,1,1,5,7,2,21
1,0.91,1,0,5,5,1,13
0,0.92,1,0,5,12,1,336
0,0.913,1,1,5,12,3,15
0,0.698,1,0,5,3,-1,15
0,0.579,1,0,5,0,-1,31
0,0.924,1,1,5,5,1,105
0,0.926,1,1,5,17,1,246
0,0.91,1,0,3,9,1,79
0,0.887,1,0,5,7,1,64
0,0.738,1,1,5,5,1,13
0,0.896,1,1,5,14,1,76
0,0.527,1,1,5,2,1,88
0,0.789,1,0,1,1,-1,146
0,0.91,1,1,5,15,3,15
0,0.91,1,1,5,20,2,72
0,0.91,1,1,3,19,2,74
1,0.624,1,0,3,5,-1,20
0,0.897,1,1,5,16,1,19
0,0.92,1,1,5,6,1,30
0,0.92,1,1,3,5,1,133
0,0.827,1,1,5,14,1,109
0,0.91,1,1,5,3,1,148
1,0.624,1,0,5,10,-1,56
0,0.92,1,1,5,3,2,20
0,0.895,1,1,3,12,1,37
1,0.92,0,1,5,3,1,33
0,0.754,1,1,5,8,2,102
0,0.754,1,1,5,6,1,106
0,0.939,1,1,5,15,5,34
1,0.624,1,1,5,3,1,43
1,0.624,0,1,5,5,-1,26
1,0.762,1,1,5,10,4,89
1,0.698,1,0,5,1,1,81
0,0.64,1,1,3,3,-1,56
1,0.887,1,0,5,8,-1,21
0,0.92,1,0,5,2,1,64
1,0.55,1,1,5,6,1,11
1,0.92,1,1,5,8,2,34
0,0.887,1,0,5,3,-1,54
0,0.913,1,1,5,5,1,40
1,0.55,1,1,5,7,1,12
0,0.579,1,0,5,6,-1,8
0,0.893,1,0,5,5,1,23
0,0.924,1,1,5,5,-1,49
0,0.92,1,1,5,15,5,30
0,0.92,1,1,5,4,1,149
0,0.479,1,1,5,2,1,43
0,0.92,1,1,5,11,1,50
0,0.893,1,1,5,20,1,96
1,0.698,1,0,3,7,1,12
0,0.92,1,1,5,16,1,9
0,0.92,1,0,5,15,3,45
0,0.624,1,0,3,10,-1,26
0,0.698,1,1,5,8,1,23
0,0.74,0,1,5,11,-1,73
0,0.91,1,1,5,14,2,262
0,0.92,1,1,5,12,5,7
1,0.624,1,1,5,7,3,204
0,0.795,1,1,3,5,1,49
0,0.887,1,0,3,6,-1,18
0,0.92,0,1,5,19,1,80
0,0.92,1,0,5,3,1,34
0,0.92,1,1,5,9,2,18
0,0.855,1,1,5,14,1,134
0,0.926,1,1,5,17,2,73
0,0.926,1,1,5,11,2,26
0,0.92,1,1,5,14,1,11
0,0.843,1,1,5,18,1,28
0,0.926,1,1,5,13,5,107
0,0.895,1,1,5,12,5,14
1,0.92,1,1,5,4,2,136
1,0.926,1,1,5,14,1,23
0,0.92,1,1,5,7,4,86
0,0.722,1,1,5,10,1,13
0,0.91,0,1,5,5,1,4
0,0.92,1,1,5,3,1,196
1,0.923,1,1,5,5,5,70
0,0.92,0,1,5,9,2,112
0,0.926,1,1,5,9,5,5
0,0.92,1,0,1,3,-1,15
1,0.926,1,1,3,11,5,26
1,0.624,1,1,5,6,2,70
0,0.91,1,1,5,8,5,24
1,0.92,1,0,5,16,4,72
0,0.913,1,1,5,15,5,28
0,0.855,1,0,3,4,1,113
0,0.92,1,1,5,4,1,106
1,0.698,1,1,5,3,1,47
1,0.55,1,0,5,5,1,32
0,0.91,1,1,5,9,2,28
0,0.924,1,1,5,16,1,17
0,0.913,1,0,5,1,1,112
0,0.926,1,1,5,9,2,22
0,0.92,1,1,5,16,5,36
1,0.89,1,0,5,5,1,35
0,0.92,1,1,5,10,5,166
1,0.624,1,1,5,2,1,56
0,0.92,1,1,5,4,1,33
1,0.624,1,1,5,4,1,196
0,0.836,1,0,3,5,1,45
0,0.92,0,1,5,5,2,82
0,0.754,1,1,5,11,5,91
1,0.92,1,0,5,2,-1,42
0,0.897,0,1,5,8,1,56
1,0.682,1,0,5,7,-1,21
0,0.92,0,1,5,18,5,244
1,0.847,1,0,5,2,-1,7
0,0.915,1,1,5,16,3,77
1,0.926,1,1,5,7,2,21
0,0.92,1,0,5,3,1,9
0,0.847,1,1,5,12,-1,58
1,0.624,1,0,3,4,-1,74
0,0.92,1,1,5,13,2,84
0,0.855,1,1,5,8,5,204
1,0.624,1,1,5,8,1,10
0,0.74,1,1,5,14,5,12
0,0.754,1,1,3,6,2,20
0,0.92,1,0,5,1,-1,19
0,0.92,1,0,5,10,4,45
0,0.897,1,1,5,20,3,26
0,0.766,1,1,5,6,2,78
0,0.939,1,1,5,9,3,34
1,0.92,1,0,5,8,1,9
1,0.913,1,0,5,4,1,23
1,0.698,1,0,5,12,2,67
1,0.92,1,0,3,3,1,53
1,0.924,1,1,5,1,1,144
0,0.92,1,1,3,17,5,162
0,0.698,1,0,5,6,5,8
0,0.897,1,1,5,5,1,134
0,0.924,1,0,5,14,4,56
0,0.527,1,0,5,3,1,30
0,0.624,1,1,5,3,1,36
1,0.624,1,0,5,9,1,56
0,0.624,1,1,5,10,5,85
0,0.913,1,1,5,8,1,141
1,0.939,1,1,5,9,3,160
1,0.624,1,1,5,2,1,40
1,0.698,1,1,5,6,1,13
0,0.92,1,1,5,8,2,155
0,0.926,1,1,5,16,1,13
0,0.926,1,0,1,6,1,228
1,0.735,1,1,5,5,2,42
0,0.91,1,1,5,18,5,39
0,0.91,1,1,5,8,1,164
1,0.624,1,1,5,5,1,103
0,0.899,1,0,1,4,1,44
0,0.804,1,1,5,10,1,23
0,0.92,1,0,1,7,1,94
0,0.926,1,0,5,14,1,23
0,0.92,1,0,5,6,5,89
0,0.91,1,1,3,10,2,72
0,0.897,0,0,5,3,1,15
0,0.926,1,1,5,14,4,28
0,0.926,1,0,5,10,1,67
0,0.698,1,1,5,3,2,45
0,0.92,1,0,5,4,2,30
1,0.624,1,0,3,7,1,167
0,0.624,1,1,5,9,5,11
0,0.91,1,1,5,9,1,3
0,0.802,1,1,5,6,1,21
0,0.754,1,0,3,4,1,298
0,0.92,1,0,5,3,5,9
0,0.926,1,0,3,9,-1,13
1,0.55,1,1,5,3,-1,56
0,0.91,1,1,5,11,4,68
0,0.624,1,0,5,5,4,6
0,0.949,1,1,5,16,4,13
1,0.92,1,0,5,1,1,28
0,0.926,1,0,5,9,-1,31
0,0.884,1,1,5,12,1,101
1,0.91,1,1,5,13,5,80
1,0.558,1,1,5,11,5,68
0,0.92,1,1,5,7,5,35
0,0.92,1,1,5,11,2,91
0,0.91,1,0,5,6,-1,14
0,0.865,1,1,5,12,2,36
0,0.866,1,1,5,20,5,61
0,0.92,1,1,5,6,2,163
0,0.91,1,1,5,12,1,52
0,0.897,1,1,5,9,5,62
0,0.762,1,0,5,2,2,192
0,0.92,1,1,5,10,3,75
0,0.92,1,1,5,16,5,64
0,0.754,0,1,5,9,5,109
0,0.91,1,1,5,4,1,58
0,0.624,1,1,5,3,1,49
0,0.926,1,1,5,8,4,72
0,0.92,1,1,5,9,1,36
1,0.624,1,1,5,3,-1,180
0,0.884,0,1,5,4,1,312
0,0.624,0,1,5,9,1,66
0,0.92,1,0,5,6,1,54
1,0.926,1,1,5,3,2,29
0,0.624,1,1,5,6,1,116
0,0.855,1,1,5,0,1,78
0,0.624,1,0,3,5,-1,114
0,0.91,1,1,5,5,3,28
0,0.939,1,1,5,9,1,94
1,0.624,1,1,5,3,1,290
1,0.624,1,1,5,5,1,87
0,0.796,1,1,1,7,2,96
0,0.939,1,1,5,20,5,40
0,0.887,1,1,5,10,-1,102
0,0.92,1,1,5,8,4,79
1,0.91,1,1,5,16,5,95
0,0.926,1,0,3,2,2,50
1,0.92,1,0,1,2,2,36
0,0.92,1,1,5,9,2,156
1,0.91,1,0,5,15,5,20
1,0.92,1,0,5,19,1,28
0,0.92,1,1,5,9,2,22
0,0.727,1,1,5,5,1,43
1,0.92,1,1,5,19,3,75
